GENE	COUNT	TYPE	LOG_COUNT	DIFF	LOG2	pvalue
OR8U1	75	RELAPSE	1.87506126339	-18	-0.310340120612	0.343534610510408
SCART1	8	RELAPSE	0.903089986992	3	0.678071905113	0.344704222006958
RGPD2	12	RELAPSE	1.07918124605	3	0.415037499279	0.344704222006958
C6orf132	14	RELAPSE	1.14612803568	3	0.34792330342	0.344704222006958
TONSL	21	RELAPSE	1.32221929473	3	0.222392421336	0.344704222006958
R3HDM2	16	RELAPSE	1.20411998266	-3	-0.247927513444	0.344704222006958
PTPN11	1	RELAPSE	0	-4	-2.32192809489	0.344704222006958
CHEK2	4	RELAPSE	0.602059991328	-3	-0.807354922058	0.344704222006958
DENND3	4	RELAPSE	0.602059991328	3	2	0.344704222006958
MYOCD	15	RELAPSE	1.17609125906	3	0.321928094887	0.344704222006958
PNMA8B	5	RELAPSE	0.698970004336	3	1.32192809489	0.344704222006958
FAT2	5	RELAPSE	0.698970004336	3	1.32192809489	0.344704222006958
ZIC3	19	RELAPSE	1.27875360095	-3	-0.211504105194	0.344704222006958
SPIDR	17	RELAPSE	1.23044892138	3	0.280107919193	0.344704222006958
FUCA2	7	RELAPSE	0.845098040014	3	0.807354922058	0.344704222006958
PCDH10	20	RELAPSE	1.30102999566	3	0.234465253637	0.344704222006958
OR10A5	17	RELAPSE	1.23044892138	-3	-0.234465253637	0.344704222006958
TMEM102	5	RELAPSE	0.698970004336	4	2.32192809489	0.344704222006958
PRAMEF15	56	RELAPSE	1.74818802701	3	0.0794344674944	0.344704222006958
NT5C2	20	RELAPSE	1.30102999566	3	0.234465253637	0.344704222006958
FAM83A	6	RELAPSE	0.778151250384	3	1	0.344704222006958
ANKRD63	2	RELAPSE	0.301029995664	-3	-1.32192809489	0.344704222006958
WNT6	9	RELAPSE	0.954242509439	-3	-0.415037499279	0.344704222006958
PDS5B	1	RELAPSE	0	-3	-2	0.344704222006958
EMC3	6	RELAPSE	0.778151250384	3	1	0.344704222006958
HTRA1	6	RELAPSE	0.778151250384	-3	-0.584962500721	0.344704222006958
LONRF2	9	RELAPSE	0.954242509439	3	0.584962500721	0.344704222006958
CARD10	4	RELAPSE	0.602059991328	3	2	0.344704222006958
PNMA1	13	RELAPSE	1.11394335231	-3	-0.299560281859	0.344704222006958
SPOCK2	17	RELAPSE	1.23044892138	3	0.280107919193	0.344704222006958
GABRR2	17	RELAPSE	1.23044892138	3	0.280107919193	0.344704222006958
PLCL2	12	RELAPSE	1.07918124605	3	0.415037499279	0.344704222006958
STK26	12	RELAPSE	1.07918124605	-3	-0.321928094887	0.344704222006958
TNS1	16	RELAPSE	1.20411998266	-3	-0.247927513444	0.344704222006958
SPDYC	5	RELAPSE	0.698970004336	3	1.32192809489	0.344704222006958
KCTD7	1	RELAPSE	0	-3	-2	0.344704222006958
RBAK-RBAKDN	11	RELAPSE	1.04139268516	-3	-0.34792330342	0.344704222006958
SLC7A10	3	RELAPSE	0.47712125472	-3	-1	0.344704222006958
FGFR1OP2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
NCBP3	18	RELAPSE	1.2552725051	-2	-0.152003093445	0.34577858615116
FTMT	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
ATRIP	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
PPP4C	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
ZSWIM2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
PRRG3	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
MYO3A	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
ATP2A1	5	RELAPSE	0.698970004336	4	2.32192809489	0.34577858615116
ITGA7	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
ATXN3L	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
FAM71E2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
SDSL	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
CLPTM1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
NFX1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
IFT81	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
POU5F1B	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
CD47	4	RELAPSE	0.602059991328	2	1	0.34577858615116
SLC34A1	7	RELAPSE	0.845098040014	6	2.80735492206	0.34577858615116
LOC105370579	9	RELAPSE	0.954242509439	-2	-0.289506617195	0.34577858615116
RALA	11	RELAPSE	1.04139268516	2	0.289506617195	0.34577858615116
ZNF672	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
SMDT1	14	RELAPSE	1.14612803568	-2	-0.192645077942	0.34577858615116
UQCRFS1	11	RELAPSE	1.04139268516	-2	-0.241008099504	0.34577858615116
KCNG2	9	RELAPSE	0.954242509439	-2	-0.289506617195	0.34577858615116
DEFB118	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
VPS37B	1	RELAPSE	0	-4	-2.32192809489	0.34577858615116
PPP1R9A	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
TNS4	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
NPFFR2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
EPS8L1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
LOC107987044	5	RELAPSE	0.698970004336	-2	-0.48542682717	0.34577858615116
ZNF117	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
CLIC4	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
F2RL3	16	RELAPSE	1.20411998266	-2	-0.169925001442	0.34577858615116
FAM117A	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
CHPF2	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
KRTAP6-2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
PRMT8	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
CLCN3	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
PXYLP1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
MROH2A	2	RELAPSE	0.301029995664	-2	-1	0.34577858615116
DTD2	17	RELAPSE	1.23044892138	-2	-0.160464672193	0.34577858615116
IFNGR2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
PCDHA11	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
PTH2	30	RELAPSE	1.47712125472	-6	-0.263034405834	0.34577858615116
BARHL1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
ADAMTS16	4	RELAPSE	0.602059991328	2	1	0.34577858615116
CHMP3	13	RELAPSE	1.11394335231	2	0.241008099504	0.34577858615116
PPIAL4A	7	RELAPSE	0.845098040014	2	0.48542682717	0.34577858615116
DET1	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
AGPAT3	11	RELAPSE	1.04139268516	2	0.289506617195	0.34577858615116
SLC35B4	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
CALHM1	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
SIRPB1	76	RELAPSE	1.88081359228	-2	-0.0374747054187	0.34577858615116
RIIAD1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
KANK1	19	RELAPSE	1.27875360095	-2	-0.144389909335	0.34577858615116
PTGS1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
LOC107984833	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
CEP126	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
ARHGAP27	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
PPP1R16A	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
PSG4	13	RELAPSE	1.11394335231	2	0.241008099504	0.34577858615116
MNT	4	RELAPSE	0.602059991328	2	1	0.34577858615116
ARPC2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
PRDM13	9	RELAPSE	0.954242509439	-2	-0.289506617195	0.34577858615116
BTG1	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
NECTIN1	13	RELAPSE	1.11394335231	-2	-0.206450877467	0.34577858615116
TMEM30B	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
C10orf95	1	RELAPSE	0	-6	-2.80735492206	0.34577858615116
TRGV8	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
EMILIN1	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
TTC17	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
FOXN3	10	RELAPSE	1	-2	-0.263034405834	0.34577858615116
RPL30	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
PIF1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
RGPD6	5	RELAPSE	0.698970004336	2	0.736965594166	0.34577858615116
TMCO1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
LOC105370733	4	RELAPSE	0.602059991328	2	1	0.34577858615116
VPS35L	14	RELAPSE	1.14612803568	-2	-0.192645077942	0.34577858615116
TBX20	4	RELAPSE	0.602059991328	2	1	0.34577858615116
SRPK2	12	RELAPSE	1.07918124605	2	0.263034405834	0.34577858615116
SLC38A7	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
OCA2	13	RELAPSE	1.11394335231	2	0.241008099504	0.34577858615116
CCDC201	13	RELAPSE	1.11394335231	-2	-0.206450877467	0.34577858615116
RHOJ	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
DNAJC4	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
CEP85L	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
SLC2A14	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
TRIM42	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
UBFD1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
PRKD1	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
HERPUD1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
GZF1	16	RELAPSE	1.20411998266	-2	-0.169925001442	0.34577858615116
ARFIP1	14	RELAPSE	1.14612803568	2	0.222392421336	0.34577858615116
LOC101928592	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
TRMO	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
TUFT1	4	RELAPSE	0.602059991328	2	1	0.34577858615116
OR6T1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
SYT6	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
GGACT	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
ADAMTSL5	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
OR51G1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
VPS54	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
KRT73	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
CYP4B1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
SSC4D	4	RELAPSE	0.602059991328	2	1	0.34577858615116
DIDO1	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
PAGE2B	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
ELMOD3	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
PSG9	6	RELAPSE	0.778151250384	2	0.584962500721	0.34577858615116
GRIK4	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
RCSD1	5	RELAPSE	0.698970004336	4	2.32192809489	0.34577858615116
BDH1	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
PFKFB2	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
ATP6V1C2	25	RELAPSE	1.39794000867	2	0.120294233718	0.34577858615116
FKBP11	13	RELAPSE	1.11394335231	-2	-0.206450877467	0.34577858615116
MTARC1	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
PPIL2	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
MAP3K21	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
CCDC73	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
PPP1R35	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
FHOD3	19	RELAPSE	1.27875360095	-2	-0.144389909335	0.34577858615116
LRRC72	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
MIP	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
TUBB6	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
UNC5B	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
DDX39B	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
LFNG	14	RELAPSE	1.14612803568	2	0.222392421336	0.34577858615116
NDUFA9	16	RELAPSE	1.20411998266	2	0.192645077942	0.34577858615116
ZNF257	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
VWA5A	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
ODF1	11	RELAPSE	1.04139268516	2	0.289506617195	0.34577858615116
SPTBN4	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
EVPLL	6	RELAPSE	0.778151250384	-2	-0.415037499279	0.34577858615116
KLF11	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
CSH2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
OR10R2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
CTRL	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
PCDHGB2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
NHLRC2	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
RXFP1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
SUSD3	6	RELAPSE	0.778151250384	-2	-0.415037499279	0.34577858615116
ZNF784	14	RELAPSE	1.14612803568	-2	-0.192645077942	0.34577858615116
DOHH	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
RRAGD	12	RELAPSE	1.07918124605	-2	-0.222392421336	0.34577858615116
FMN1	6	RELAPSE	0.778151250384	-2	-0.415037499279	0.34577858615116
DLX3	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
SH2D5	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
ASIC4	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
OR6V1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
FGF6	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
LIN54	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
WWTR1	15	RELAPSE	1.17609125906	-2	-0.180572245642	0.34577858615116
GPANK1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
OR1J4	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
PF4	5	RELAPSE	0.698970004336	2	0.736965594166	0.34577858615116
C12orf76	1	RELAPSE	0	-4	-2.32192809489	0.34577858615116
TARBP1	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
CABLES2	4	RELAPSE	0.602059991328	2	1	0.34577858615116
YBX2	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
CYP4X1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
CNDP1	7	RELAPSE	0.845098040014	-2	-0.362570079385	0.34577858615116
CCDC90B	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
TARM1	5	RELAPSE	0.698970004336	4	2.32192809489	0.34577858615116
CD33	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
FAM104A	18	RELAPSE	1.2552725051	2	0.169925001442	0.34577858615116
GDF10	10	RELAPSE	1	2	0.321928094887	0.34577858615116
STIM1	12	RELAPSE	1.07918124605	-2	-0.222392421336	0.34577858615116
SCLT1	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
UNC5CL	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
C17orf80	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
FITM1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
WDR86	13	RELAPSE	1.11394335231	2	0.241008099504	0.34577858615116
ACER3	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
KAZN	6	RELAPSE	0.778151250384	2	0.584962500721	0.34577858615116
ATP13A1	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
PEAR1	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
ESYT2	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
CXCR4	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
LOC107986035	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
TFAP2B	3	RELAPSE	0.47712125472	-2	-0.736965594166	0.34577858615116
MKX	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
OR9A4	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
ARHGEF9	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
CDH9	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
HPCAL4	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
LIPF	11	RELAPSE	1.04139268516	10	3.45943161864	0.34577858615116
MALT1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
MCIDAS	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
MYH2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
TAF7L	7	RELAPSE	0.845098040014	2	0.48542682717	0.34577858615116
KEL	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
CARD17	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
OR6C74	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
CHN2	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
CHN1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
IL27	18	RELAPSE	1.2552725051	-4	-0.289506617195	0.34577858615116
IL12RB1	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
ZC3HAV1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
CLVS1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
FAM98C	9	RELAPSE	0.954242509439	-2	-0.289506617195	0.34577858615116
GIMAP8	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
IGHV3-48	6	RELAPSE	0.778151250384	-2	-0.415037499279	0.34577858615116
OR10AC1	8	RELAPSE	0.903089986992	2	0.415037499279	0.34577858615116
TBX5	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
ZNF785	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
FOXD2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
GLYATL2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
HS3ST2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
CFAP44	16	RELAPSE	1.20411998266	-2	-0.169925001442	0.34577858615116
ZNHIT3	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
TTC34	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
GTPBP1	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
GTPBP2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
MC2R	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
RALGAPA2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
DYRK4	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
LOC107986908	9	RELAPSE	0.954242509439	-2	-0.289506617195	0.34577858615116
SRP14	15	RELAPSE	1.17609125906	-2	-0.180572245642	0.34577858615116
KLHL34	15	RELAPSE	1.17609125906	-2	-0.180572245642	0.34577858615116
DTNA	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
SLC25A34	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
GGH	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
RRM1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
PIM3	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
RRAGB	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
HORMAD2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
DAZAP2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
OR6C75	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
CPE	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
SLC15A1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
CHRNA10	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
ZFP28	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
ZC3H3	24	RELAPSE	1.38021124171	4	0.263034405834	0.34577858615116
HES1	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
HES6	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
TUBGCP2	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
RBPMS	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
MYOC	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
CPSF6	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
HSD17B3	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
ITGB2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
TTLL9	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
SLC37A4	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
CILP	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
MBD3	15	RELAPSE	1.17609125906	-2	-0.180572245642	0.34577858615116
FOXF1	15	RELAPSE	1.17609125906	-2	-0.180572245642	0.34577858615116
NCKIPSD	2	RELAPSE	0.301029995664	-2	-1	0.34577858615116
HTATIP2	7	RELAPSE	0.845098040014	2	0.48542682717	0.34577858615116
C1QB	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
GK3P	16	RELAPSE	1.20411998266	-2	-0.169925001442	0.34577858615116
GNG2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
CYB5R4	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
CRELD2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
STAC	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
DERL3	7	RELAPSE	0.845098040014	6	2.80735492206	0.34577858615116
C16orf74	15	RELAPSE	1.17609125906	-2	-0.180572245642	0.34577858615116
CLOCK	18	RELAPSE	1.2552725051	-2	-0.152003093445	0.34577858615116
IGLV3-12	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
CDT1	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
CLASRP	11	RELAPSE	1.04139268516	-2	-0.241008099504	0.34577858615116
PPP1R12B	21	RELAPSE	1.32221929473	2	0.144389909335	0.34577858615116
OR10H1	18	RELAPSE	1.2552725051	2	0.169925001442	0.34577858615116
NEU2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
LYL1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
BIK	13	RELAPSE	1.11394335231	-2	-0.206450877467	0.34577858615116
PHKB	2	RELAPSE	0.301029995664	-2	-1	0.34577858615116
MED19	11	RELAPSE	1.04139268516	-2	-0.241008099504	0.34577858615116
CTNNA2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
MLPH	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
BICC1	17	RELAPSE	1.23044892138	-2	-0.160464672193	0.34577858615116
SPEF2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
NGEF	18	RELAPSE	1.2552725051	2	0.169925001442	0.34577858615116
PRPSAP2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
ZNF274	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
NAA80	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
MICA	3	RELAPSE	0.47712125472	-4	-1.22239242134	0.34577858615116
PEX5L	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
TP53INP1	18	RELAPSE	1.2552725051	2	0.169925001442	0.34577858615116
CD6	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
POFUT2	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
STAT1	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
CD84	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
P3H4	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
SMTN	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
NEUROD2	13	RELAPSE	1.11394335231	-2	-0.206450877467	0.34577858615116
GPR37L1	18	RELAPSE	1.2552725051	-2	-0.152003093445	0.34577858615116
OR8H3	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
OR4K14	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
PPP2R1B	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
ZNF787	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
RFLNA	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
TFCP2L1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
ZNF512B	4	RELAPSE	0.602059991328	-2	-0.584962500721	0.34577858615116
GSC	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
RBM15B	19	RELAPSE	1.27875360095	2	0.160464672193	0.34577858615116
SLAIN2	8	RELAPSE	0.903089986992	2	0.415037499279	0.34577858615116
CHMP4C	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
BET1L	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
HMOX1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
NOM1	18	RELAPSE	1.2552725051	-2	-0.152003093445	0.34577858615116
PACS2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
SLC6A12	11	RELAPSE	1.04139268516	-2	-0.241008099504	0.34577858615116
LOC107984862	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
LDHD	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
GPC3	17	RELAPSE	1.23044892138	-2	-0.160464672193	0.34577858615116
OLA1	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
PLEKHG4	1	RELAPSE	0	-2	-1.58496250072	0.34577858615116
PLEKHG5	20	RELAPSE	1.30102999566	2	0.152003093445	0.34577858615116
AARD	16	RELAPSE	1.20411998266	2	0.192645077942	0.34577858615116
KRTAP5-7	50	RELAPSE	1.69897000434	-8	-0.214124805353	0.347098029536645
ZNF778	72	RELAPSE	1.85733249643	-4	-0.0780025120013	0.350019895442561
CDCA7	13	RELAPSE	1.11394335231	-3	-0.299560281859	0.350647889704459
PRPF40A	18	RELAPSE	1.2552725051	3	0.263034405834	0.350647889704459
MATN1	5	RELAPSE	0.698970004336	-3	-0.678071905113	0.350647889704459
KBTBD13	8	RELAPSE	0.903089986992	-3	-0.459431618637	0.350647889704459
KRT2	7	RELAPSE	0.845098040014	3	0.807354922058	0.350647889704459
RET	9	RELAPSE	0.954242509439	3	0.584962500721	0.350647889704459
CYLD	4	RELAPSE	0.602059991328	-3	-0.807354922058	0.350647889704459
RBM33	26	RELAPSE	1.41497334797	3	0.176877762084	0.350647889704459
HNRNPCL2	10	RELAPSE	1	3	0.51457317283	0.350647889704459
POLE	18	RELAPSE	1.2552725051	3	0.263034405834	0.350647889704459
SPIRE2	18	RELAPSE	1.2552725051	3	0.263034405834	0.350647889704459
